id,accountId,adgroupId,campaignId,clicks,day,impressions,keywordId
1569,1,2,1,45,2018-10-03,178,21
1570,1,3,1,76,2018-10-03,201,1
1571,1,3,1,310,2018-10-03,752,5
1572,1,3,1,140,2018-10-03,392,7
1573,1,3,1,46,2018-10-03,751,8
1574,1,3,1,44,2018-10-03,327,11
1575,1,3,1,277,2018-10-03,793,12
1576,1,3,1,27,2018-10-03,177,15
1577,1,3,1,116,2018-10-03,710,18
1578,1,3,1,95,2018-10-03,515,20
1579,1,3,1,103,2018-10-03,790,24
1580,1,3,1,23,2018-10-03,180,25
1581,1,4,1,17,2018-10-03,396,1
1582,1,4,1,54,2018-10-03,239,2
1583,1,4,1,71,2018-10-03,256,4
1584,1,4,1,141,2018-10-03,842,6
1585,1,4,1,47,2018-10-03,130,7
1586,1,5,1,250,2018-10-03,750,1
1587,1,5,1,113,2018-10-03,474,10
1588,1,5,1,20,2018-10-03,285,11
1589,1,5,1,312,2018-10-03,778,13
1590,1,5,1,44,2018-10-03,211,18
1591,1,5,1,18,2018-10-03,561,20
1592,1,5,1,28,2018-10-03,105,21
1593,1,5,1,186,2018-10-03,412,22
1594,1,6,2,43,2018-10-03,97,2
1595,1,6,2,173,2018-10-03,699,3
1596,1,6,2,250,2018-10-03,655,4
1597,1,6,2,139,2018-10-03,448,15
1598,1,6,2,201,2018-10-03,785,19
1599,1,7,2,4,2018-10-03,783,7
1600,1,7,2,38,2018-10-03,108,8
1601,1,8,2,303,2018-10-03,730,3
1602,1,8,2,340,2018-10-03,768,4
1603,1,8,2,40,2018-10-03,87,9
1604,2,9,3,13,2018-10-03,348,1
1605,2,9,3,122,2018-10-03,489,8
1606,2,9,3,161,2018-10-03,803,11
1607,2,9,3,30,2018-10-03,84,12
1608,2,9,3,86,2018-10-03,792,14
1609,2,9,3,201,2018-10-03,530,21
1610,2,9,3,0,2018-10-03,113,23
1611,2,10,3,62,2018-10-03,515,6
1612,2,12,4,128,2018-10-03,382,1
1613,2,12,4,34,2018-10-03,467,2
1614,2,12,4,32,2018-10-03,251,5
1615,2,12,4,138,2018-10-03,841,11
1616,2,12,4,111,2018-10-03,733,12
1617,2,12,4,296,2018-10-03,830,14
1618,2,12,4,183,2018-10-03,496,17
1619,2,12,4,33,2018-10-03,374,20
1620,2,12,4,17,2018-10-03,173,21
1621,2,13,4,249,2018-10-03,712,2
1622,2,13,4,17,2018-10-03,526,3
1623,2,13,4,26,2018-10-03,348,6
1624,2,13,4,41,2018-10-03,174,7
1625,2,13,4,253,2018-10-03,710,10
1626,2,13,4,226,2018-10-03,699,12
1627,2,14,4,198,2018-10-03,517,2
1628,2,14,4,93,2018-10-03,710,6
1629,2,14,4,101,2018-10-03,391,9
1630,2,14,4,143,2018-10-03,392,11
1631,2,14,4,40,2018-10-03,270,14
1632,2,14,4,153,2018-10-03,475,16
1633,2,14,4,26,2018-10-03,560,18
1634,2,14,4,12,2018-10-03,436,22
1635,2,15,4,53,2018-10-03,277,1
1636,2,15,4,25,2018-10-03,84,5
1637,2,15,4,12,2018-10-03,538,6
1638,2,15,4,12,2018-10-03,142,7
1639,2,16,4,117,2018-10-03,572,5
1640,2,16,4,281,2018-10-03,804,8
1641,2,17,4,145,2018-10-03,310,1
1642,2,17,4,49,2018-10-03,706,6
1643,2,17,4,46,2018-10-03,115,7
1644,2,17,4,260,2018-10-03,741,11
1645,2,17,4,4,2018-10-03,113,14
1646,2,18,5,145,2018-10-03,419,5
1647,2,18,5,118,2018-10-03,755,9
1648,2,18,5,60,2018-10-03,340,11
1649,2,18,5,84,2018-10-03,308,15
1650,2,18,5,72,2018-10-03,313,19
1651,2,18,5,45,2018-10-03,146,23
1652,3,19,6,3,2018-10-03,781,4
1653,3,19,6,4,2018-10-03,640,6
1654,3,19,6,92,2018-10-03,206,8
1655,3,19,6,23,2018-10-03,177,13
1656,3,19,6,41,2018-10-03,671,15
1657,3,19,6,44,2018-10-03,422,22
1658,3,20,6,128,2018-10-03,299,6
1659,3,20,6,119,2018-10-03,434,7
1660,3,21,6,22,2018-10-03,99,1
1661,3,21,6,182,2018-10-03,545,3
1662,3,23,6,196,2018-10-03,567,1
1663,3,23,6,79,2018-10-03,175,3
1664,3,23,6,300,2018-10-03,759,5
1665,3,23,6,170,2018-10-03,585,13
1666,3,23,6,7,2018-10-03,156,20
1667,3,24,7,15,2018-10-03,707,1
1668,3,24,7,39,2018-10-03,833,2
1669,3,24,7,8,2018-10-03,84,6
1670,3,24,7,97,2018-10-03,264,12
1671,3,24,7,121,2018-10-03,374,15
1672,3,24,7,53,2018-10-03,130,16
1673,3,24,7,263,2018-10-03,586,21
1674,3,24,7,191,2018-10-03,626,24
1675,3,25,7,132,2018-10-03,626,2
1676,3,26,7,34,2018-10-03,123,3
1677,3,26,7,208,2018-10-03,492,4
1678,3,26,7,108,2018-10-03,424,5
1679,3,26,7,108,2018-10-03,415,8
1680,3,26,7,19,2018-10-03,159,11
1681,3,26,7,22,2018-10-03,516,14
1682,3,28,8,42,2018-10-03,121,3
1683,3,28,8,57,2018-10-03,372,4
1684,3,28,8,111,2018-10-03,341,6
1685,3,28,8,95,2018-10-03,697,9
1686,3,28,8,17,2018-10-03,364,13
1687,3,29,8,152,2018-10-03,392,3
1688,3,29,8,136,2018-10-03,658,4
1689,3,30,8,62,2018-10-03,171,7
1690,3,30,8,67,2018-10-03,243,9
1691,3,30,8,105,2018-10-03,336,11
1692,3,30,8,26,2018-10-03,596,12
1693,3,30,8,68,2018-10-03,399,13
1694,3,31,8,126,2018-10-03,370,4
1695,3,31,8,151,2018-10-03,804,5
1696,3,32,8,219,2018-10-03,509,2
1697,3,32,8,28,2018-10-03,716,4
1698,3,32,8,34,2018-10-03,776,5
1699,3,32,8,223,2018-10-03,669,7
1700,3,32,8,27,2018-10-03,785,10
1701,3,32,8,0,2018-10-03,166,13
1702,3,32,8,74,2018-10-03,616,16
1703,3,32,8,128,2018-10-03,446,18
1704,3,32,8,16,2018-10-03,370,19
1705,3,33,8,14,2018-10-03,87,3
1706,4,35,9,0,2018-10-03,133,2
1707,4,35,9,9,2018-10-03,569,3
1708,4,35,9,145,2018-10-03,643,4
1709,4,35,9,55,2018-10-03,571,6
1710,4,35,9,173,2018-10-03,379,7
1711,4,36,9,24,2018-10-03,448,2
1712,4,36,9,63,2018-10-03,150,3
1713,4,36,9,83,2018-10-03,285,4
1714,4,36,9,178,2018-10-03,740,5
1715,4,36,9,313,2018-10-03,676,7
1716,4,36,9,4,2018-10-03,707,11
1717,4,36,9,63,2018-10-03,213,13
1718,4,36,9,142,2018-10-03,569,16
1719,4,36,9,250,2018-10-03,702,19
1720,4,36,9,261,2018-10-03,613,22
1721,4,36,9,101,2018-10-03,306,24
1722,4,37,9,210,2018-10-03,537,4
1723,4,37,9,329,2018-10-03,773,5
1724,5,38,10,210,2018-10-03,457,2
1725,5,38,10,226,2018-10-03,493,10
1726,5,39,10,157,2018-10-03,548,2
1727,5,39,10,75,2018-10-03,534,9
1728,5,39,10,38,2018-10-03,364,13
1729,5,39,10,30,2018-10-03,263,17
1730,5,39,10,69,2018-10-03,467,19
1731,5,39,10,11,2018-10-03,837,20
1732,5,39,10,245,2018-10-03,534,21
1733,5,39,10,90,2018-10-03,484,22
1734,5,39,10,211,2018-10-03,499,23
1735,5,40,10,8,2018-10-03,195,1
1736,5,40,10,60,2018-10-03,188,3
1737,5,41,10,57,2018-10-03,392,1
1738,5,41,10,244,2018-10-03,686,13
1739,5,42,10,29,2018-10-03,274,1
1740,5,42,10,120,2018-10-03,272,2
1741,5,42,10,149,2018-10-03,809,7
1742,5,42,10,34,2018-10-03,667,10
1743,5,42,10,139,2018-10-03,327,12
1744,5,42,10,29,2018-10-03,85,13
1745,5,42,10,88,2018-10-03,609,14
1746,5,42,10,0,2018-10-03,367,15
1747,5,42,10,12,2018-10-03,737,18
1748,1,2,1,0,2018-10-04,30,3
1749,1,2,1,0,2018-10-04,9,10
1750,1,2,1,1,2018-10-04,53,12
1751,1,2,1,0,2018-10-04,15,13
1752,1,2,1,0,2018-10-04,32,16
1753,1,2,1,1,2018-10-04,63,18
1754,1,2,1,1,2018-10-04,52,19
1755,1,2,1,0,2018-10-04,16,20
1756,1,2,1,0,2018-10-04,45,22
1757,1,3,1,1,2018-10-04,56,5
1758,1,3,1,0,2018-10-04,40,7
1759,1,3,1,0,2018-10-04,31,9
1760,1,3,1,0,2018-10-04,12,11
1761,1,3,1,0,2018-10-04,46,14
1762,1,3,1,0,2018-10-04,48,20
1763,1,3,1,0,2018-10-04,35,22
1764,1,4,1,0,2018-10-04,21,8
1765,1,4,1,0,2018-10-04,15,9
1766,1,4,1,0,2018-10-04,41,10
1767,1,4,1,0,2018-10-04,20,15
1768,1,4,1,0,2018-10-04,6,16
1769,1,5,1,0,2018-10-04,15,3
1770,1,5,1,0,2018-10-04,65,6
1771,1,5,1,0,2018-10-04,10,8
1772,1,5,1,1,2018-10-04,54,11
1773,1,5,1,0,2018-10-04,22,19
1774,1,6,2,1,2018-10-04,65,2
1775,1,6,2,0,2018-10-04,13,4
1776,1,6,2,0,2018-10-04,9,6
1777,1,6,2,0,2018-10-04,49,7
1778,1,6,2,1,2018-10-04,41,8
1779,1,6,2,0,2018-10-04,51,14
1780,1,8,2,1,2018-10-04,57,3
1781,1,8,2,1,2018-10-04,46,8
1782,1,8,2,0,2018-10-04,42,10
1783,2,9,3,0,2018-10-04,54,5
1784,2,9,3,0,2018-10-04,31,8
1785,2,9,3,0,2018-10-04,13,13
1786,2,9,3,2,2018-10-04,63,20
1787,2,9,3,0,2018-10-04,20,21
1788,2,9,3,0,2018-10-04,18,25
1789,2,10,3,0,2018-10-04,24,3
1790,2,10,3,0,2018-10-04,12,4
1791,2,12,4,0,2018-10-04,35,4
1792,2,12,4,1,2018-10-04,59,5
1793,2,12,4,0,2018-10-04,58,8
1794,2,12,4,0,2018-10-04,45,11
1795,2,13,4,1,2018-10-04,45,3
1796,2,13,4,0,2018-10-04,18,4
1797,2,13,4,0,2018-10-04,12,8
1798,2,13,4,0,2018-10-04,37,9
1799,2,14,4,0,2018-10-04,15,14
1800,2,14,4,0,2018-10-04,64,15
1801,2,14,4,0,2018-10-04,12,21
1802,2,14,4,0,2018-10-04,22,23
1803,2,15,4,0,2018-10-04,7,1
1804,2,15,4,0,2018-10-04,63,2
1805,2,15,4,0,2018-10-04,49,4
1806,2,16,4,0,2018-10-04,30,2
1807,2,16,4,0,2018-10-04,17,3
1808,2,16,4,1,2018-10-04,48,4
1809,2,16,4,1,2018-10-04,45,11
1810,2,17,4,0,2018-10-04,7,3
1811,2,17,4,0,2018-10-04,19,12
1812,2,17,4,0,2018-10-04,37,16
1813,2,18,5,1,2018-10-04,63,1
1814,2,18,5,0,2018-10-04,36,6
1815,2,18,5,0,2018-10-04,7,11
1816,2,18,5,0,2018-10-04,38,17
1817,2,18,5,0,2018-10-04,31,19
1818,2,18,5,0,2018-10-04,15,20
1819,2,18,5,0,2018-10-04,55,23
1820,3,19,6,0,2018-10-04,18,2
1821,3,19,6,1,2018-10-04,42,5
1822,3,19,6,0,2018-10-04,56,6
1823,3,19,6,1,2018-10-04,49,16
1824,3,20,6,0,2018-10-04,16,3
1825,3,20,6,0,2018-10-04,25,8
1826,3,23,6,0,2018-10-04,35,3
1827,3,23,6,0,2018-10-04,37,5
1828,3,23,6,0,2018-10-04,31,9
1829,3,23,6,0,2018-10-04,19,10
1830,3,23,6,0,2018-10-04,20,14
1831,3,23,6,0,2018-10-04,11,18
1832,3,23,6,1,2018-10-04,57,20
1833,3,23,6,0,2018-10-04,31,21
1834,3,24,7,0,2018-10-04,43,3
1835,3,24,7,0,2018-10-04,56,9
1836,3,24,7,0,2018-10-04,23,10
1837,3,24,7,0,2018-10-04,17,15
1838,3,24,7,0,2018-10-04,19,16
1839,3,24,7,0,2018-10-04,11,18
1840,3,24,7,1,2018-10-04,61,19
1841,3,24,7,0,2018-10-04,38,21
1842,3,25,7,0,2018-10-04,43,3
1843,3,25,7,1,2018-10-04,57,6
1844,3,25,7,1,2018-10-04,52,7
1845,3,25,7,0,2018-10-04,24,8
1846,3,26,7,1,2018-10-04,27,5
1847,3,26,7,1,2018-10-04,32,9
1848,3,26,7,0,2018-10-04,13,17
1849,3,26,7,0,2018-10-04,19,18
1850,3,27,7,0,2018-10-04,54,2
1851,3,28,8,0,2018-10-04,9,1
1852,3,28,8,0,2018-10-04,38,4
1853,3,28,8,0,2018-10-04,45,13
1854,3,29,8,0,2018-10-04,64,2
1855,3,29,8,1,2018-10-04,50,4
1856,3,29,8,0,2018-10-04,25,7
1857,3,30,8,0,2018-10-04,13,2
1858,3,30,8,0,2018-10-04,24,3
1859,3,30,8,0,2018-10-04,7,14
1860,3,31,8,0,2018-10-04,33,4
1861,3,31,8,1,2018-10-04,61,5
1862,3,32,8,0,2018-10-04,10,5
1863,3,32,8,1,2018-10-04,54,12
1864,3,32,8,0,2018-10-04,51,18
1865,3,32,8,0,2018-10-04,15,19
1866,4,35,9,0,2018-10-04,9,9
1867,4,35,9,0,2018-10-04,34,11
1868,4,35,9,0,2018-10-04,38,12
1869,4,35,9,1,2018-10-04,56,13
1870,4,36,9,0,2018-10-04,17,3
1871,4,36,9,0,2018-10-04,28,5
1872,4,36,9,1,2018-10-04,53,6
1873,4,36,9,0,2018-10-04,10,10
1874,4,36,9,0,2018-10-04,19,14
1875,4,36,9,0,2018-10-04,44,15
1876,4,36,9,0,2018-10-04,8,17
1877,4,37,9,0,2018-10-04,37,1
1878,4,37,9,0,2018-10-04,48,4
1879,5,38,10,1,2018-10-04,62,8
1880,5,38,10,0,2018-10-04,9,19
1881,5,39,10,0,2018-10-04,9,5
1882,5,39,10,0,2018-10-04,10,9
1883,5,39,10,1,2018-10-04,59,10
1884,5,39,10,0,2018-10-04,28,11
1885,5,39,10,0,2018-10-04,43,12
1886,5,39,10,0,2018-10-04,7,13
1887,5,39,10,0,2018-10-04,50,17
1888,5,39,10,1,2018-10-04,61,19
1889,5,39,10,0,2018-10-04,43,21
1890,5,40,10,1,2018-10-04,51,3
1891,5,41,10,1,2018-10-04,55,5
1892,5,41,10,1,2018-10-04,38,9
1893,5,41,10,2,2018-10-04,59,14
1894,5,41,10,1,2018-10-04,35,15
1895,5,42,10,1,2018-10-04,52,1
1896,5,42,10,1,2018-10-04,58,2
1897,5,42,10,0,2018-10-04,38,3
1898,5,42,10,1,2018-10-04,51,15
1899,5,42,10,0,2018-10-04,27,19
1900,1,2,1,0,2018-10-05,25,2
1901,1,2,1,0,2018-10-05,33,8
1902,1,2,1,1,2018-10-05,42,9
1903,1,2,1,0,2018-10-05,12,11
1904,1,2,1,0,2018-10-05,35,12
1905,1,2,1,0,2018-10-05,44,23
1906,1,3,1,0,2018-10-05,40,1
1907,1,3,1,0,2018-10-05,44,4
1908,1,3,1,0,2018-10-05,10,6
1909,1,3,1,0,2018-10-05,49,10
1910,1,3,1,0,2018-10-05,7,19
1911,1,3,1,0,2018-10-05,17,20
1912,1,3,1,0,2018-10-05,5,21
1913,1,3,1,0,2018-10-05,7,22
1914,1,3,1,0,2018-10-05,23,23
1915,1,4,1,0,2018-10-05,33,2
1916,1,4,1,0,2018-10-05,17,5
1917,1,4,1,0,2018-10-05,30,7
1918,1,4,1,0,2018-10-05,44,9
1919,1,4,1,0,2018-10-05,24,11
1920,1,4,1,0,2018-10-05,16,14
1921,1,4,1,0,2018-10-05,38,18
1922,1,5,1,0,2018-10-05,8,3
1923,1,5,1,0,2018-10-05,17,4
1924,1,5,1,0,2018-10-05,11,16
1925,1,6,2,0,2018-10-05,14,1
1926,1,6,2,0,2018-10-05,10,9
1927,1,6,2,0,2018-10-05,10,19
1928,1,6,2,0,2018-10-05,30,20
1929,1,8,2,0,2018-10-05,25,1
1930,1,8,2,0,2018-10-05,23,4
1931,1,8,2,0,2018-10-05,38,6
1932,1,8,2,0,2018-10-05,45,7
1933,1,8,2,0,2018-10-05,46,8
1934,2,9,3,0,2018-10-05,29,2
1935,2,9,3,0,2018-10-05,28,9
1936,2,9,3,0,2018-10-05,28,12
1937,2,9,3,0,2018-10-05,49,14
1938,2,9,3,0,2018-10-05,32,16
1939,2,9,3,0,2018-10-05,14,17
1940,2,9,3,0,2018-10-05,22,18
1941,2,9,3,0,2018-10-05,7,19
1942,2,9,3,0,2018-10-05,44,20
1943,2,9,3,0,2018-10-05,17,21
1944,2,9,3,0,2018-10-05,10,24
1945,2,9,3,0,2018-10-05,43,25
1946,2,10,3,0,2018-10-05,12,4
1947,2,12,4,0,2018-10-05,41,2
1948,2,12,4,0,2018-10-05,33,5
1949,2,12,4,0,2018-10-05,43,12
1950,2,12,4,0,2018-10-05,47,17
1951,2,12,4,0,2018-10-05,5,18
1952,2,13,4,0,2018-10-05,20,3
1953,2,13,4,0,2018-10-05,18,5
1954,2,13,4,0,2018-10-05,6,9
1955,2,13,4,0,2018-10-05,24,11
1956,2,13,4,0,2018-10-05,11,13
1957,2,14,4,0,2018-10-05,24,1
1958,2,14,4,0,2018-10-05,23,6
1959,2,14,4,0,2018-10-05,35,11
1960,2,14,4,0,2018-10-05,17,12
1961,2,14,4,0,2018-10-05,33,14
1962,2,14,4,0,2018-10-05,18,18
1963,2,14,4,0,2018-10-05,38,21
1964,2,14,4,0,2018-10-05,15,22
1965,2,14,4,0,2018-10-05,51,23
1966,2,15,4,0,2018-10-05,33,2
1967,2,15,4,0,2018-10-05,43,6
1968,2,15,4,0,2018-10-05,34,7
1969,2,16,4,0,2018-10-05,36,3
1970,2,16,4,0,2018-10-05,20,8
1971,2,16,4,0,2018-10-05,30,11
1972,2,17,4,0,2018-10-05,5,3
1973,2,17,4,0,2018-10-05,43,7
1974,2,17,4,0,2018-10-05,18,8
1975,2,17,4,0,2018-10-05,15,12
1976,2,17,4,0,2018-10-05,43,13
1977,2,17,4,0,2018-10-05,35,14
1978,2,17,4,0,2018-10-05,51,15
1979,2,17,4,0,2018-10-05,11,16
1980,2,18,5,0,2018-10-05,49,2
1981,2,18,5,0,2018-10-05,22,7
1982,2,18,5,0,2018-10-05,14,11
1983,2,18,5,0,2018-10-05,25,13
1984,2,18,5,0,2018-10-05,18,16
1985,2,18,5,0,2018-10-05,9,17
1986,3,19,6,0,2018-10-05,44,3
1987,3,19,6,0,2018-10-05,12,7
1988,3,19,6,0,2018-10-05,8,8
1989,3,19,6,0,2018-10-05,29,10
1990,3,19,6,0,2018-10-05,33,14
1991,3,19,6,0,2018-10-05,29,15
1992,3,19,6,0,2018-10-05,50,17
1993,3,20,6,0,2018-10-05,31,2
1994,3,20,6,0,2018-10-05,28,3
1995,3,21,6,0,2018-10-05,14,3
1996,3,22,6,0,2018-10-05,19,1
1997,3,23,6,0,2018-10-05,25,1
1998,3,23,6,0,2018-10-05,12,2
1999,3,23,6,0,2018-10-05,37,5
2000,3,23,6,0,2018-10-05,33,7
2001,3,23,6,0,2018-10-05,44,17
2002,3,23,6,0,2018-10-05,46,19
2003,3,24,7,0,2018-10-05,15,1
2004,3,24,7,0,2018-10-05,17,2
2005,3,24,7,0,2018-10-05,5,4
2006,3,24,7,0,2018-10-05,29,5
2007,3,24,7,1,2018-10-05,46,6
2008,3,24,7,0,2018-10-05,14,7
2009,3,24,7,0,2018-10-05,26,9
2010,3,24,7,0,2018-10-05,14,10
2011,3,24,7,0,2018-10-05,39,12
2012,3,24,7,0,2018-10-05,37,13
2013,3,24,7,0,2018-10-05,16,15
2014,3,24,7,0,2018-10-05,43,17
2015,3,24,7,0,2018-10-05,6,19
2016,3,24,7,0,2018-10-05,24,20
2017,3,24,7,0,2018-10-05,10,22
2018,3,24,7,0,2018-10-05,15,23
2019,3,24,7,0,2018-10-05,21,24
2020,3,25,7,0,2018-10-05,14,3
2021,3,25,7,0,2018-10-05,18,7
2022,3,26,7,0,2018-10-05,13,4
2023,3,26,7,0,2018-10-05,22,11
2024,3,26,7,0,2018-10-05,41,14
2025,3,26,7,0,2018-10-05,36,15
2026,3,27,7,0,2018-10-05,30,1
2027,3,28,8,0,2018-10-05,21,3
2028,3,28,8,0,2018-10-05,34,4
2029,3,28,8,0,2018-10-05,43,8
2030,3,28,8,0,2018-10-05,47,11
2031,3,28,8,0,2018-10-05,29,12
2032,3,29,8,0,2018-10-05,37,2
2033,3,29,8,0,2018-10-05,20,7
2034,3,29,8,0,2018-10-05,50,9
2035,3,30,8,0,2018-10-05,19,3
2036,3,30,8,0,2018-10-05,6,4
2037,3,30,8,0,2018-10-05,49,6
2038,3,30,8,1,2018-10-05,49,7
2039,3,30,8,1,2018-10-05,51,9
2040,3,32,8,0,2018-10-05,30,5
2041,3,32,8,0,2018-10-05,13,8
2042,3,32,8,0,2018-10-05,14,19
2043,4,35,9,0,2018-10-05,20,8
2044,4,35,9,0,2018-10-05,34,9
2045,4,35,9,0,2018-10-05,38,13
2046,4,35,9,0,2018-10-05,7,14
2047,4,36,9,0,2018-10-05,15,2
2048,4,36,9,0,2018-10-05,24,3
2049,4,36,9,0,2018-10-05,44,4
2050,4,36,9,0,2018-10-05,16,6
2051,4,36,9,0,2018-10-05,45,8
2052,4,36,9,0,2018-10-05,22,10
2053,4,36,9,0,2018-10-05,20,13
2054,4,36,9,0,2018-10-05,36,20
2055,4,36,9,0,2018-10-05,14,23
2056,4,37,9,0,2018-10-05,24,2
2057,4,37,9,0,2018-10-05,45,4
2058,4,37,9,0,2018-10-05,39,5
2059,5,38,10,0,2018-10-05,9,2
2060,5,38,10,0,2018-10-05,48,3
2061,5,38,10,0,2018-10-05,18,4
2062,5,38,10,0,2018-10-05,11,7
2063,5,38,10,0,2018-10-05,20,10
2064,5,38,10,0,2018-10-05,26,14
2065,5,38,10,0,2018-10-05,16,17
2066,5,38,10,0,2018-10-05,13,19
2067,5,39,10,1,2018-10-05,47,1
2068,5,39,10,1,2018-10-05,48,3
2069,5,39,10,0,2018-10-05,20,5
2070,5,39,10,0,2018-10-05,47,6
2071,5,39,10,0,2018-10-05,13,9
2072,5,39,10,0,2018-10-05,32,13
2073,5,39,10,0,2018-10-05,7,14
2074,5,39,10,0,2018-10-05,50,16
2075,5,39,10,0,2018-10-05,34,23
2076,5,40,10,0,2018-10-05,40,1
2077,5,41,10,0,2018-10-05,31,1
2078,5,41,10,0,2018-10-05,47,2
2079,5,41,10,0,2018-10-05,8,3
2080,5,41,10,0,2018-10-05,37,7
2081,5,41,10,0,2018-10-05,43,8
2082,5,41,10,0,2018-10-05,36,9
2083,5,41,10,0,2018-10-05,35,11
2084,5,41,10,0,2018-10-05,30,12
2085,5,41,10,0,2018-10-05,40,13
2086,5,42,10,0,2018-10-05,10,4
2087,5,42,10,0,2018-10-05,13,5
2088,5,42,10,0,2018-10-05,22,8
2089,5,42,10,0,2018-10-05,46,17
2090,1,2,1,0,2018-10-06,36,1
2091,1,2,1,0,2018-10-06,28,2
2092,1,2,1,0,2018-10-06,16,5
2093,1,2,1,0,2018-10-06,11,8
2094,1,2,1,0,2018-10-06,14,14
2095,1,2,1,0,2018-10-06,36,16
2096,1,2,1,0,2018-10-06,43,21
2097,1,3,1,0,2018-10-06,17,1
2098,1,3,1,0,2018-10-06,7,4
2099,1,3,1,0,2018-10-06,19,7
2100,1,3,1,0,2018-10-06,7,8
2101,1,3,1,0,2018-10-06,27,11
2102,1,3,1,0,2018-10-06,40,21
2103,1,4,1,0,2018-10-06,31,2
2104,1,4,1,0,2018-10-06,42,6
2105,1,4,1,0,2018-10-06,29,8
2106,1,4,1,0,2018-10-06,25,9
2107,1,4,1,0,2018-10-06,34,11
2108,1,4,1,0,2018-10-06,16,12
2109,1,4,1,0,2018-10-06,25,13
2110,1,5,1,0,2018-10-06,33,1
2111,1,5,1,0,2018-10-06,45,3
2112,1,5,1,0,2018-10-06,9,10
2113,1,5,1,0,2018-10-06,42,12
2114,1,5,1,0,2018-10-06,14,18
2115,1,6,2,0,2018-10-06,10,4
2116,1,6,2,0,2018-10-06,17,7
2117,1,6,2,0,2018-10-06,41,8
2118,1,6,2,0,2018-10-06,7,9
2119,1,6,2,0,2018-10-06,17,15
2120,1,6,2,0,2018-10-06,34,19
2121,1,6,2,0,2018-10-06,26,20
2122,1,7,2,0,2018-10-06,19,1
2123,1,7,2,0,2018-10-06,27,2
2124,1,7,2,0,2018-10-06,15,3
2125,1,7,2,0,2018-10-06,22,6
2126,1,7,2,0,2018-10-06,27,7
2127,1,7,2,0,2018-10-06,46,8
2128,1,8,2,0,2018-10-06,29,2
2129,1,8,2,0,2018-10-06,31,3
2130,1,8,2,0,2018-10-06,30,6
2131,1,8,2,0,2018-10-06,18,7
2132,2,9,3,0,2018-10-06,36,2
2133,2,9,3,1,2018-10-06,43,5
2134,2,9,3,0,2018-10-06,40,6
2135,2,9,3,0,2018-10-06,38,19
2136,2,9,3,0,2018-10-06,16,21
2137,2,9,3,0,2018-10-06,34,24
2138,2,9,3,0,2018-10-06,42,25
2139,2,10,3,0,2018-10-06,21,1
2140,2,10,3,0,2018-10-06,10,5
2141,2,12,4,0,2018-10-06,7,1
2142,2,12,4,0,2018-10-06,45,4
2143,2,12,4,0,2018-10-06,7,7
2144,2,12,4,0,2018-10-06,38,13
2145,2,12,4,0,2018-10-06,24,14
2146,2,12,4,0,2018-10-06,29,19
2147,2,12,4,0,2018-10-06,5,21
2148,2,13,4,0,2018-10-06,33,4
2149,2,13,4,0,2018-10-06,30,8
2150,2,13,4,0,2018-10-06,18,11
2151,2,13,4,0,2018-10-06,33,12
2152,2,14,4,0,2018-10-06,26,2
2153,2,14,4,0,2018-10-06,41,4
2154,2,14,4,0,2018-10-06,16,6
2155,2,14,4,0,2018-10-06,22,10
2156,2,14,4,0,2018-10-06,13,14
2157,2,14,4,0,2018-10-06,45,16
2158,2,14,4,0,2018-10-06,43,17
2159,2,14,4,0,2018-10-06,38,19
2160,2,14,4,0,2018-10-06,9,21
2161,2,14,4,0,2018-10-06,32,23
2162,2,15,4,0,2018-10-06,42,1
2163,2,15,4,0,2018-10-06,8,5
2164,2,15,4,0,2018-10-06,13,8
2165,2,16,4,0,2018-10-06,26,2
2166,2,16,4,0,2018-10-06,38,10
2167,2,17,4,0,2018-10-06,19,10
2168,2,18,5,0,2018-10-06,46,4
2169,2,18,5,0,2018-10-06,12,5
2170,2,18,5,1,2018-10-06,45,9
2171,2,18,5,0,2018-10-06,14,12
2172,2,18,5,0,2018-10-06,6,15
2173,2,18,5,0,2018-10-06,13,18
2174,2,18,5,0,2018-10-06,41,21
2175,3,19,6,0,2018-10-06,5,1
2176,3,19,6,0,2018-10-06,36,11
2177,3,19,6,0,2018-10-06,25,14
2178,3,19,6,0,2018-10-06,28,15
2179,3,19,6,0,2018-10-06,17,16
2180,3,19,6,0,2018-10-06,27,18
2181,3,19,6,0,2018-10-06,37,20
2182,3,19,6,1,2018-10-06,45,21
2183,3,19,6,0,2018-10-06,30,25
2184,3,20,6,0,2018-10-06,11,3
2185,3,20,6,0,2018-10-06,45,4
2186,3,21,6,0,2018-10-06,8,2
2187,3,23,6,0,2018-10-06,44,2
2188,3,23,6,0,2018-10-06,40,5
2189,3,23,6,0,2018-10-06,13,8
2190,3,23,6,0,2018-10-06,16,11
2191,3,23,6,0,2018-10-06,19,12
2192,3,23,6,0,2018-10-06,36,18
2193,3,24,7,0,2018-10-06,36,2
2194,3,24,7,0,2018-10-06,44,12
2195,3,24,7,0,2018-10-06,42,13
2196,3,24,7,0,2018-10-06,16,15
2197,3,24,7,0,2018-10-06,41,16
2198,3,24,7,0,2018-10-06,36,22
2199,3,24,7,0,2018-10-06,25,24
2200,3,25,7,0,2018-10-06,45,1
2201,3,25,7,0,2018-10-06,40,10
2202,3,26,7,0,2018-10-06,10,1
