ad_clicks,impressions,campaign_id,dewPoint,humidity,windSpeed,apparentTemperatureLow,apparentTemperatureHigh
4,326,1,4.52,0.9,1.81,2.2,8.27
9,309,1,4.52,0.9,1.81,2.2,8.27
6,96,1,4.52,0.9,1.81,2.2,8.27
0,102,1,4.52,0.9,1.81,2.2,8.27
1,168,1,4.52,0.9,1.81,2.2,8.27
59,324,1,4.52,0.9,1.81,2.2,8.27
29,346,1,4.52,0.9,1.81,2.2,8.27
5,49,1,4.52,0.9,1.81,2.2,8.27
40,300,1,4.52,0.9,1.81,2.2,8.27
40,370,1,4.52,0.9,1.81,2.2,8.27
32,188,1,4.52,0.9,1.81,2.2,8.27
33,202,1,4.52,0.9,1.81,2.2,8.27
54,259,1,4.52,0.9,1.81,2.2,8.27
10,134,1,4.52,0.9,1.81,2.2,8.27
26,215,1,4.52,0.9,1.81,2.2,8.27
26,321,1,4.52,0.9,1.81,2.2,8.27
2,76,1,4.52,0.9,1.81,2.2,8.27
37,324,1,4.52,0.9,1.81,2.2,8.27
19,108,1,4.52,0.9,1.81,2.2,8.27
9,59,1,4.52,0.9,1.81,2.2,8.27
0,81,1,4.52,0.9,1.81,2.2,8.27
33,202,1,4.52,0.9,1.81,2.2,8.27
51,288,1,4.52,0.9,1.81,2.2,8.27
25,236,1,4.52,0.9,1.81,2.2,8.27
7,359,1,4.52,0.9,1.81,2.2,8.27
6,64,1,4.52,0.9,1.81,2.2,8.27
8,363,1,4.52,0.9,1.81,2.2,8.27
23,355,1,4.52,0.9,1.81,2.2,8.27
26,241,2,4.52,0.9,1.81,2.2,8.27
51,256,2,4.52,0.9,1.81,2.2,8.27
16,379,2,4.52,0.9,1.81,2.2,8.27
75,360,2,4.52,0.9,1.81,2.2,8.27
51,365,2,4.52,0.9,1.81,2.2,8.27
1,66,2,4.52,0.9,1.81,2.2,8.27
7,144,2,4.52,0.9,1.81,2.2,8.27
25,264,2,4.52,0.9,1.81,2.2,8.27
22,246,2,4.52,0.9,1.81,2.2,8.27
36,205,2,4.52,0.9,1.81,2.2,8.27
15,81,3,4.52,0.9,1.81,2.2,8.27
73,340,3,4.52,0.9,1.81,2.2,8.27
38,217,3,4.52,0.9,1.81,2.2,8.27
39,219,3,4.52,0.9,1.81,2.2,8.27
11,66,3,4.52,0.9,1.81,2.2,8.27
32,223,3,4.52,0.9,1.81,2.2,8.27
17,201,4,4.52,0.9,1.81,2.2,8.27
8,139,4,4.52,0.9,1.81,2.2,8.27
15,277,4,4.52,0.9,1.81,2.2,8.27
2,259,4,4.52,0.9,1.81,2.2,8.27
23,166,4,4.52,0.9,1.81,2.2,8.27
50,285,4,4.52,0.9,1.81,2.2,8.27
23,168,4,4.52,0.9,1.81,2.2,8.27
13,89,4,4.52,0.9,1.81,2.2,8.27
6,111,4,4.52,0.9,1.81,2.2,8.27
59,357,4,4.52,0.9,1.81,2.2,8.27
8,56,4,4.52,0.9,1.81,2.2,8.27
18,246,4,4.52,0.9,1.81,2.2,8.27
1,47,4,4.52,0.9,1.81,2.2,8.27
13,117,4,4.52,0.9,1.81,2.2,8.27
1,94,4,4.52,0.9,1.81,2.2,8.27
42,271,4,4.52,0.9,1.81,2.2,8.27
62,327,4,4.52,0.9,1.81,2.2,8.27
6,261,4,4.52,0.9,1.81,2.2,8.27
15,145,4,4.52,0.9,1.81,2.2,8.27
6,313,4,4.52,0.9,1.81,2.2,8.27
7,192,4,4.52,0.9,1.81,2.2,8.27
13,133,4,4.52,0.9,1.81,2.2,8.27
19,157,4,4.52,0.9,1.81,2.2,8.27
6,59,4,4.52,0.9,1.81,2.2,8.27
5,73,4,4.52,0.9,1.81,2.2,8.27
27,276,4,4.52,0.9,1.81,2.2,8.27
66,389,5,4.52,0.9,1.81,2.2,8.27
17,163,5,4.52,0.9,1.81,2.2,8.27
4,131,5,4.52,0.9,1.81,2.2,8.27
9,135,5,4.52,0.9,1.81,2.2,8.27
44,358,5,4.52,0.9,1.81,2.2,8.27
21,106,6,4.52,0.9,1.81,2.2,8.27
17,311,6,4.52,0.9,1.81,2.2,8.27
24,289,6,4.52,0.9,1.81,2.2,8.27
1,50,6,4.52,0.9,1.81,2.2,8.27
22,140,6,4.52,0.9,1.81,2.2,8.27
73,364,6,4.52,0.9,1.81,2.2,8.27
23,142,6,4.52,0.9,1.81,2.2,8.27
6,53,6,4.52,0.9,1.81,2.2,8.27
13,357,6,4.52,0.9,1.81,2.2,8.27
76,363,6,4.52,0.9,1.81,2.2,8.27
8,79,6,4.52,0.9,1.81,2.2,8.27
12,247,6,4.52,0.9,1.81,2.2,8.27
69,354,6,4.52,0.9,1.81,2.2,8.27
70,363,6,4.52,0.9,1.81,2.2,8.27
7,168,6,4.52,0.9,1.81,2.2,8.27
17,138,6,4.52,0.9,1.81,2.2,8.27
16,126,7,4.52,0.9,1.81,2.2,8.27
25,207,7,4.52,0.9,1.81,2.2,8.27
7,39,7,4.52,0.9,1.81,2.2,8.27
45,271,7,4.52,0.9,1.81,2.2,8.27
20,160,7,4.52,0.9,1.81,2.2,8.27
15,214,7,4.52,0.9,1.81,2.2,8.27
1,39,7,4.52,0.9,1.81,2.2,8.27
26,249,7,4.52,0.9,1.81,2.2,8.27
36,230,7,4.52,0.9,1.81,2.2,8.27
5,312,7,4.52,0.9,1.81,2.2,8.27
6,329,7,4.52,0.9,1.81,2.2,8.27
58,324,7,4.52,0.9,1.81,2.2,8.27
35,365,7,4.52,0.9,1.81,2.2,8.27
56,332,7,4.52,0.9,1.81,2.2,8.27
5,204,7,4.52,0.9,1.81,2.2,8.27
49,386,8,4.52,0.9,1.81,2.2,8.27
19,118,8,4.52,0.9,1.81,2.2,8.27
26,124,8,4.52,0.9,1.81,2.2,8.27
45,293,8,4.52,0.9,1.81,2.2,8.27
20,299,8,4.52,0.9,1.81,2.2,8.27
59,377,8,4.52,0.9,1.81,2.2,8.27
54,295,8,4.52,0.9,1.81,2.2,8.27
25,207,8,4.52,0.9,1.81,2.2,8.27
65,318,8,4.52,0.9,1.81,2.2,8.27
47,242,8,4.52,0.9,1.81,2.2,8.27
5,79,8,4.52,0.9,1.81,2.2,8.27
41,236,8,4.52,0.9,1.81,2.2,8.27
7,66,8,4.52,0.9,1.81,2.2,8.27
69,345,8,4.52,0.9,1.81,2.2,8.27
3,140,8,4.52,0.9,1.81,2.2,8.27
1,114,8,4.52,0.9,1.81,2.2,8.27
23,185,8,4.52,0.9,1.81,2.2,8.27
15,174,8,4.52,0.9,1.81,2.2,8.27
41,197,8,4.52,0.9,1.81,2.2,8.27
6,106,8,4.52,0.9,1.81,2.2,8.27
18,85,9,4.52,0.9,1.81,2.2,8.27
24,266,9,4.52,0.9,1.81,2.2,8.27
4,162,9,4.52,0.9,1.81,2.2,8.27
14,182,9,4.52,0.9,1.81,2.2,8.27
5,60,9,4.52,0.9,1.81,2.2,8.27
3,87,9,4.52,0.9,1.81,2.2,8.27
4,338,9,4.52,0.9,1.81,2.2,8.27
64,365,9,4.52,0.9,1.81,2.2,8.27
9,85,9,4.52,0.9,1.81,2.2,8.27
22,274,9,4.52,0.9,1.81,2.2,8.27
44,255,9,4.52,0.9,1.81,2.2,8.27
49,236,9,4.52,0.9,1.81,2.2,8.27
44,231,9,4.52,0.9,1.81,2.2,8.27
31,316,9,4.52,0.9,1.81,2.2,8.27
25,258,9,4.52,0.9,1.81,2.2,8.27
66,355,9,4.52,0.9,1.81,2.2,8.27
21,220,9,4.52,0.9,1.81,2.2,8.27
17,359,9,4.52,0.9,1.81,2.2,8.27
20,228,10,4.52,0.9,1.81,2.2,8.27
59,325,10,4.52,0.9,1.81,2.2,8.27
11,167,10,4.52,0.9,1.81,2.2,8.27
42,201,10,4.52,0.9,1.81,2.2,8.27
1,187,10,4.52,0.9,1.81,2.2,8.27
61,284,10,4.52,0.9,1.81,2.2,8.27
41,242,10,4.52,0.9,1.81,2.2,8.27
18,388,10,4.52,0.9,1.81,2.2,8.27
32,217,10,4.52,0.9,1.81,2.2,8.27
13,63,10,4.52,0.9,1.81,2.2,8.27
21,221,10,4.52,0.9,1.81,2.2,8.27
28,254,10,4.52,0.9,1.81,2.2,8.27
52,357,10,4.52,0.9,1.81,2.2,8.27
70,374,10,4.52,0.9,1.81,2.2,8.27
38,207,10,4.52,0.9,1.81,2.2,8.27
21,215,10,4.52,0.9,1.81,2.2,8.27
27,240,10,4.52,0.9,1.81,2.2,8.27
24,223,10,4.52,0.9,1.81,2.2,8.27
20,282,1,3.68,0.84,4.54,-1.43,5.92
207,526,1,3.68,0.84,4.54,-1.43,5.92
16,623,1,3.68,0.84,4.54,-1.43,5.92
243,576,1,3.68,0.84,4.54,-1.43,5.92
109,724,1,3.68,0.84,4.54,-1.43,5.92
45,178,1,3.68,0.84,4.54,-1.43,5.92
76,201,1,3.68,0.84,4.54,-1.43,5.92
310,752,1,3.68,0.84,4.54,-1.43,5.92
140,392,1,3.68,0.84,4.54,-1.43,5.92
46,751,1,3.68,0.84,4.54,-1.43,5.92
44,327,1,3.68,0.84,4.54,-1.43,5.92
277,793,1,3.68,0.84,4.54,-1.43,5.92
27,177,1,3.68,0.84,4.54,-1.43,5.92
116,710,1,3.68,0.84,4.54,-1.43,5.92
95,515,1,3.68,0.84,4.54,-1.43,5.92
103,790,1,3.68,0.84,4.54,-1.43,5.92
23,180,1,3.68,0.84,4.54,-1.43,5.92
17,396,1,3.68,0.84,4.54,-1.43,5.92
54,239,1,3.68,0.84,4.54,-1.43,5.92
71,256,1,3.68,0.84,4.54,-1.43,5.92
141,842,1,3.68,0.84,4.54,-1.43,5.92
47,130,1,3.68,0.84,4.54,-1.43,5.92
250,750,1,3.68,0.84,4.54,-1.43,5.92
113,474,1,3.68,0.84,4.54,-1.43,5.92
20,285,1,3.68,0.84,4.54,-1.43,5.92
312,778,1,3.68,0.84,4.54,-1.43,5.92
44,211,1,3.68,0.84,4.54,-1.43,5.92
18,561,1,3.68,0.84,4.54,-1.43,5.92
28,105,1,3.68,0.84,4.54,-1.43,5.92
186,412,1,3.68,0.84,4.54,-1.43,5.92
43,97,2,3.68,0.84,4.54,-1.43,5.92
173,699,2,3.68,0.84,4.54,-1.43,5.92
250,655,2,3.68,0.84,4.54,-1.43,5.92
139,448,2,3.68,0.84,4.54,-1.43,5.92
201,785,2,3.68,0.84,4.54,-1.43,5.92
4,783,2,3.68,0.84,4.54,-1.43,5.92
38,108,2,3.68,0.84,4.54,-1.43,5.92
303,730,2,3.68,0.84,4.54,-1.43,5.92
340,768,2,3.68,0.84,4.54,-1.43,5.92
40,87,2,3.68,0.84,4.54,-1.43,5.92
13,348,3,3.68,0.84,4.54,-1.43,5.92
122,489,3,3.68,0.84,4.54,-1.43,5.92
161,803,3,3.68,0.84,4.54,-1.43,5.92
30,84,3,3.68,0.84,4.54,-1.43,5.92
86,792,3,3.68,0.84,4.54,-1.43,5.92
201,530,3,3.68,0.84,4.54,-1.43,5.92
0,113,3,3.68,0.84,4.54,-1.43,5.92
62,515,3,3.68,0.84,4.54,-1.43,5.92
128,382,4,3.68,0.84,4.54,-1.43,5.92
34,467,4,3.68,0.84,4.54,-1.43,5.92
32,251,4,3.68,0.84,4.54,-1.43,5.92
138,841,4,3.68,0.84,4.54,-1.43,5.92
111,733,4,3.68,0.84,4.54,-1.43,5.92
296,830,4,3.68,0.84,4.54,-1.43,5.92
183,496,4,3.68,0.84,4.54,-1.43,5.92
33,374,4,3.68,0.84,4.54,-1.43,5.92
17,173,4,3.68,0.84,4.54,-1.43,5.92
249,712,4,3.68,0.84,4.54,-1.43,5.92
17,526,4,3.68,0.84,4.54,-1.43,5.92
26,348,4,3.68,0.84,4.54,-1.43,5.92
41,174,4,3.68,0.84,4.54,-1.43,5.92
253,710,4,3.68,0.84,4.54,-1.43,5.92
226,699,4,3.68,0.84,4.54,-1.43,5.92
198,517,4,3.68,0.84,4.54,-1.43,5.92
93,710,4,3.68,0.84,4.54,-1.43,5.92
101,391,4,3.68,0.84,4.54,-1.43,5.92
143,392,4,3.68,0.84,4.54,-1.43,5.92
40,270,4,3.68,0.84,4.54,-1.43,5.92
153,475,4,3.68,0.84,4.54,-1.43,5.92
26,560,4,3.68,0.84,4.54,-1.43,5.92
12,436,4,3.68,0.84,4.54,-1.43,5.92
53,277,4,3.68,0.84,4.54,-1.43,5.92
25,84,4,3.68,0.84,4.54,-1.43,5.92
12,538,4,3.68,0.84,4.54,-1.43,5.92
12,142,4,3.68,0.84,4.54,-1.43,5.92
117,572,4,3.68,0.84,4.54,-1.43,5.92
281,804,4,3.68,0.84,4.54,-1.43,5.92
145,310,4,3.68,0.84,4.54,-1.43,5.92
49,706,4,3.68,0.84,4.54,-1.43,5.92
46,115,4,3.68,0.84,4.54,-1.43,5.92
260,741,4,3.68,0.84,4.54,-1.43,5.92
4,113,4,3.68,0.84,4.54,-1.43,5.92
145,419,5,3.68,0.84,4.54,-1.43,5.92
118,755,5,3.68,0.84,4.54,-1.43,5.92
60,340,5,3.68,0.84,4.54,-1.43,5.92
84,308,5,3.68,0.84,4.54,-1.43,5.92
72,313,5,3.68,0.84,4.54,-1.43,5.92
45,146,5,3.68,0.84,4.54,-1.43,5.92
3,781,6,3.68,0.84,4.54,-1.43,5.92
4,640,6,3.68,0.84,4.54,-1.43,5.92
92,206,6,3.68,0.84,4.54,-1.43,5.92
23,177,6,3.68,0.84,4.54,-1.43,5.92
41,671,6,3.68,0.84,4.54,-1.43,5.92
44,422,6,3.68,0.84,4.54,-1.43,5.92
128,299,6,3.68,0.84,4.54,-1.43,5.92
119,434,6,3.68,0.84,4.54,-1.43,5.92
22,99,6,3.68,0.84,4.54,-1.43,5.92
182,545,6,3.68,0.84,4.54,-1.43,5.92
196,567,6,3.68,0.84,4.54,-1.43,5.92
79,175,6,3.68,0.84,4.54,-1.43,5.92
300,759,6,3.68,0.84,4.54,-1.43,5.92
170,585,6,3.68,0.84,4.54,-1.43,5.92
7,156,6,3.68,0.84,4.54,-1.43,5.92
15,707,7,3.68,0.84,4.54,-1.43,5.92
39,833,7,3.68,0.84,4.54,-1.43,5.92
8,84,7,3.68,0.84,4.54,-1.43,5.92
97,264,7,3.68,0.84,4.54,-1.43,5.92
121,374,7,3.68,0.84,4.54,-1.43,5.92
53,130,7,3.68,0.84,4.54,-1.43,5.92
263,586,7,3.68,0.84,4.54,-1.43,5.92
191,626,7,3.68,0.84,4.54,-1.43,5.92
132,626,7,3.68,0.84,4.54,-1.43,5.92
34,123,7,3.68,0.84,4.54,-1.43,5.92
208,492,7,3.68,0.84,4.54,-1.43,5.92
108,424,7,3.68,0.84,4.54,-1.43,5.92
108,415,7,3.68,0.84,4.54,-1.43,5.92
19,159,7,3.68,0.84,4.54,-1.43,5.92
22,516,7,3.68,0.84,4.54,-1.43,5.92
42,121,8,3.68,0.84,4.54,-1.43,5.92
57,372,8,3.68,0.84,4.54,-1.43,5.92
111,341,8,3.68,0.84,4.54,-1.43,5.92
95,697,8,3.68,0.84,4.54,-1.43,5.92
17,364,8,3.68,0.84,4.54,-1.43,5.92
152,392,8,3.68,0.84,4.54,-1.43,5.92
136,658,8,3.68,0.84,4.54,-1.43,5.92
62,171,8,3.68,0.84,4.54,-1.43,5.92
67,243,8,3.68,0.84,4.54,-1.43,5.92
105,336,8,3.68,0.84,4.54,-1.43,5.92
26,596,8,3.68,0.84,4.54,-1.43,5.92
68,399,8,3.68,0.84,4.54,-1.43,5.92
126,370,8,3.68,0.84,4.54,-1.43,5.92
151,804,8,3.68,0.84,4.54,-1.43,5.92
219,509,8,3.68,0.84,4.54,-1.43,5.92
28,716,8,3.68,0.84,4.54,-1.43,5.92
34,776,8,3.68,0.84,4.54,-1.43,5.92
223,669,8,3.68,0.84,4.54,-1.43,5.92
27,785,8,3.68,0.84,4.54,-1.43,5.92
0,166,8,3.68,0.84,4.54,-1.43,5.92
74,616,8,3.68,0.84,4.54,-1.43,5.92
128,446,8,3.68,0.84,4.54,-1.43,5.92
16,370,8,3.68,0.84,4.54,-1.43,5.92
14,87,8,3.68,0.84,4.54,-1.43,5.92
0,133,9,3.68,0.84,4.54,-1.43,5.92
9,569,9,3.68,0.84,4.54,-1.43,5.92
145,643,9,3.68,0.84,4.54,-1.43,5.92
55,571,9,3.68,0.84,4.54,-1.43,5.92
173,379,9,3.68,0.84,4.54,-1.43,5.92
24,448,9,3.68,0.84,4.54,-1.43,5.92
63,150,9,3.68,0.84,4.54,-1.43,5.92
83,285,9,3.68,0.84,4.54,-1.43,5.92
178,740,9,3.68,0.84,4.54,-1.43,5.92
313,676,9,3.68,0.84,4.54,-1.43,5.92
4,707,9,3.68,0.84,4.54,-1.43,5.92
63,213,9,3.68,0.84,4.54,-1.43,5.92
142,569,9,3.68,0.84,4.54,-1.43,5.92
250,702,9,3.68,0.84,4.54,-1.43,5.92
261,613,9,3.68,0.84,4.54,-1.43,5.92
101,306,9,3.68,0.84,4.54,-1.43,5.92
210,537,9,3.68,0.84,4.54,-1.43,5.92
329,773,9,3.68,0.84,4.54,-1.43,5.92
210,457,10,3.68,0.84,4.54,-1.43,5.92
226,493,10,3.68,0.84,4.54,-1.43,5.92
157,548,10,3.68,0.84,4.54,-1.43,5.92
75,534,10,3.68,0.84,4.54,-1.43,5.92
38,364,10,3.68,0.84,4.54,-1.43,5.92
30,263,10,3.68,0.84,4.54,-1.43,5.92
69,467,10,3.68,0.84,4.54,-1.43,5.92
11,837,10,3.68,0.84,4.54,-1.43,5.92
245,534,10,3.68,0.84,4.54,-1.43,5.92
90,484,10,3.68,0.84,4.54,-1.43,5.92
211,499,10,3.68,0.84,4.54,-1.43,5.92
8,195,10,3.68,0.84,4.54,-1.43,5.92
60,188,10,3.68,0.84,4.54,-1.43,5.92
57,392,10,3.68,0.84,4.54,-1.43,5.92
244,686,10,3.68,0.84,4.54,-1.43,5.92
29,274,10,3.68,0.84,4.54,-1.43,5.92
120,272,10,3.68,0.84,4.54,-1.43,5.92
149,809,10,3.68,0.84,4.54,-1.43,5.92
34,667,10,3.68,0.84,4.54,-1.43,5.92
139,327,10,3.68,0.84,4.54,-1.43,5.92
29,85,10,3.68,0.84,4.54,-1.43,5.92
88,609,10,3.68,0.84,4.54,-1.43,5.92
0,367,10,3.68,0.84,4.54,-1.43,5.92
12,737,10,3.68,0.84,4.54,-1.43,5.92
0,30,1,1.77,0.81,2.92,3.93,6.72
0,9,1,1.77,0.81,2.92,3.93,6.72
1,53,1,1.77,0.81,2.92,3.93,6.72
0,15,1,1.77,0.81,2.92,3.93,6.72
0,32,1,1.77,0.81,2.92,3.93,6.72
1,63,1,1.77,0.81,2.92,3.93,6.72
1,52,1,1.77,0.81,2.92,3.93,6.72
0,16,1,1.77,0.81,2.92,3.93,6.72
0,45,1,1.77,0.81,2.92,3.93,6.72
1,56,1,1.77,0.81,2.92,3.93,6.72
0,40,1,1.77,0.81,2.92,3.93,6.72
0,31,1,1.77,0.81,2.92,3.93,6.72
0,12,1,1.77,0.81,2.92,3.93,6.72
0,46,1,1.77,0.81,2.92,3.93,6.72
0,48,1,1.77,0.81,2.92,3.93,6.72
0,35,1,1.77,0.81,2.92,3.93,6.72
0,21,1,1.77,0.81,2.92,3.93,6.72
0,15,1,1.77,0.81,2.92,3.93,6.72
0,41,1,1.77,0.81,2.92,3.93,6.72
0,20,1,1.77,0.81,2.92,3.93,6.72
0,6,1,1.77,0.81,2.92,3.93,6.72
0,15,1,1.77,0.81,2.92,3.93,6.72
0,65,1,1.77,0.81,2.92,3.93,6.72
0,10,1,1.77,0.81,2.92,3.93,6.72
1,54,1,1.77,0.81,2.92,3.93,6.72
0,22,1,1.77,0.81,2.92,3.93,6.72
1,65,2,1.77,0.81,2.92,3.93,6.72
0,13,2,1.77,0.81,2.92,3.93,6.72
0,9,2,1.77,0.81,2.92,3.93,6.72
0,49,2,1.77,0.81,2.92,3.93,6.72
1,41,2,1.77,0.81,2.92,3.93,6.72
0,51,2,1.77,0.81,2.92,3.93,6.72
1,57,2,1.77,0.81,2.92,3.93,6.72
1,46,2,1.77,0.81,2.92,3.93,6.72
0,42,2,1.77,0.81,2.92,3.93,6.72
0,54,3,1.77,0.81,2.92,3.93,6.72
0,31,3,1.77,0.81,2.92,3.93,6.72
0,13,3,1.77,0.81,2.92,3.93,6.72
2,63,3,1.77,0.81,2.92,3.93,6.72
0,20,3,1.77,0.81,2.92,3.93,6.72
0,18,3,1.77,0.81,2.92,3.93,6.72
0,24,3,1.77,0.81,2.92,3.93,6.72
0,12,3,1.77,0.81,2.92,3.93,6.72
0,35,4,1.77,0.81,2.92,3.93,6.72
1,59,4,1.77,0.81,2.92,3.93,6.72
0,58,4,1.77,0.81,2.92,3.93,6.72
0,45,4,1.77,0.81,2.92,3.93,6.72
1,45,4,1.77,0.81,2.92,3.93,6.72
0,18,4,1.77,0.81,2.92,3.93,6.72
0,12,4,1.77,0.81,2.92,3.93,6.72
0,37,4,1.77,0.81,2.92,3.93,6.72
0,15,4,1.77,0.81,2.92,3.93,6.72
0,64,4,1.77,0.81,2.92,3.93,6.72
0,12,4,1.77,0.81,2.92,3.93,6.72
0,22,4,1.77,0.81,2.92,3.93,6.72
0,7,4,1.77,0.81,2.92,3.93,6.72
0,63,4,1.77,0.81,2.92,3.93,6.72
0,49,4,1.77,0.81,2.92,3.93,6.72
0,30,4,1.77,0.81,2.92,3.93,6.72
0,17,4,1.77,0.81,2.92,3.93,6.72
1,48,4,1.77,0.81,2.92,3.93,6.72
1,45,4,1.77,0.81,2.92,3.93,6.72
0,7,4,1.77,0.81,2.92,3.93,6.72
0,19,4,1.77,0.81,2.92,3.93,6.72
0,37,4,1.77,0.81,2.92,3.93,6.72
1,63,5,1.77,0.81,2.92,3.93,6.72
0,36,5,1.77,0.81,2.92,3.93,6.72
0,7,5,1.77,0.81,2.92,3.93,6.72
0,38,5,1.77,0.81,2.92,3.93,6.72
0,31,5,1.77,0.81,2.92,3.93,6.72
0,15,5,1.77,0.81,2.92,3.93,6.72
0,55,5,1.77,0.81,2.92,3.93,6.72
0,18,6,1.77,0.81,2.92,3.93,6.72
1,42,6,1.77,0.81,2.92,3.93,6.72
0,56,6,1.77,0.81,2.92,3.93,6.72
1,49,6,1.77,0.81,2.92,3.93,6.72
0,16,6,1.77,0.81,2.92,3.93,6.72
0,25,6,1.77,0.81,2.92,3.93,6.72
0,35,6,1.77,0.81,2.92,3.93,6.72
0,37,6,1.77,0.81,2.92,3.93,6.72
0,31,6,1.77,0.81,2.92,3.93,6.72
0,19,6,1.77,0.81,2.92,3.93,6.72
0,20,6,1.77,0.81,2.92,3.93,6.72
0,11,6,1.77,0.81,2.92,3.93,6.72
1,57,6,1.77,0.81,2.92,3.93,6.72
0,31,6,1.77,0.81,2.92,3.93,6.72
0,43,7,1.77,0.81,2.92,3.93,6.72
0,56,7,1.77,0.81,2.92,3.93,6.72
0,23,7,1.77,0.81,2.92,3.93,6.72
0,17,7,1.77,0.81,2.92,3.93,6.72
0,19,7,1.77,0.81,2.92,3.93,6.72
0,11,7,1.77,0.81,2.92,3.93,6.72
1,61,7,1.77,0.81,2.92,3.93,6.72
0,38,7,1.77,0.81,2.92,3.93,6.72
0,43,7,1.77,0.81,2.92,3.93,6.72
1,57,7,1.77,0.81,2.92,3.93,6.72
1,52,7,1.77,0.81,2.92,3.93,6.72
0,24,7,1.77,0.81,2.92,3.93,6.72
1,27,7,1.77,0.81,2.92,3.93,6.72
1,32,7,1.77,0.81,2.92,3.93,6.72
0,13,7,1.77,0.81,2.92,3.93,6.72
0,19,7,1.77,0.81,2.92,3.93,6.72
0,54,7,1.77,0.81,2.92,3.93,6.72
0,9,8,1.77,0.81,2.92,3.93,6.72
0,38,8,1.77,0.81,2.92,3.93,6.72
0,45,8,1.77,0.81,2.92,3.93,6.72
0,64,8,1.77,0.81,2.92,3.93,6.72
1,50,8,1.77,0.81,2.92,3.93,6.72
0,25,8,1.77,0.81,2.92,3.93,6.72
0,13,8,1.77,0.81,2.92,3.93,6.72
0,24,8,1.77,0.81,2.92,3.93,6.72
0,7,8,1.77,0.81,2.92,3.93,6.72
0,33,8,1.77,0.81,2.92,3.93,6.72
1,61,8,1.77,0.81,2.92,3.93,6.72
0,10,8,1.77,0.81,2.92,3.93,6.72
1,54,8,1.77,0.81,2.92,3.93,6.72
0,51,8,1.77,0.81,2.92,3.93,6.72
0,15,8,1.77,0.81,2.92,3.93,6.72
0,9,9,1.77,0.81,2.92,3.93,6.72
0,34,9,1.77,0.81,2.92,3.93,6.72
0,38,9,1.77,0.81,2.92,3.93,6.72
1,56,9,1.77,0.81,2.92,3.93,6.72
0,17,9,1.77,0.81,2.92,3.93,6.72
0,28,9,1.77,0.81,2.92,3.93,6.72
1,53,9,1.77,0.81,2.92,3.93,6.72
0,10,9,1.77,0.81,2.92,3.93,6.72
0,19,9,1.77,0.81,2.92,3.93,6.72
0,44,9,1.77,0.81,2.92,3.93,6.72
0,8,9,1.77,0.81,2.92,3.93,6.72
0,37,9,1.77,0.81,2.92,3.93,6.72
0,48,9,1.77,0.81,2.92,3.93,6.72
1,62,10,1.77,0.81,2.92,3.93,6.72
0,9,10,1.77,0.81,2.92,3.93,6.72
0,9,10,1.77,0.81,2.92,3.93,6.72
0,10,10,1.77,0.81,2.92,3.93,6.72
1,59,10,1.77,0.81,2.92,3.93,6.72
0,28,10,1.77,0.81,2.92,3.93,6.72
0,43,10,1.77,0.81,2.92,3.93,6.72
0,7,10,1.77,0.81,2.92,3.93,6.72
0,50,10,1.77,0.81,2.92,3.93,6.72
1,61,10,1.77,0.81,2.92,3.93,6.72
0,43,10,1.77,0.81,2.92,3.93,6.72
1,51,10,1.77,0.81,2.92,3.93,6.72
1,55,10,1.77,0.81,2.92,3.93,6.72
1,38,10,1.77,0.81,2.92,3.93,6.72
2,59,10,1.77,0.81,2.92,3.93,6.72
1,35,10,1.77,0.81,2.92,3.93,6.72
1,52,10,1.77,0.81,2.92,3.93,6.72
1,58,10,1.77,0.81,2.92,3.93,6.72
0,38,10,1.77,0.81,2.92,3.93,6.72
1,51,10,1.77,0.81,2.92,3.93,6.72
0,27,10,1.77,0.81,2.92,3.93,6.72
0,25,1,7.24,0.73,5.38,6.32,15.78
0,33,1,7.24,0.73,5.38,6.32,15.78
1,42,1,7.24,0.73,5.38,6.32,15.78
0,12,1,7.24,0.73,5.38,6.32,15.78
0,35,1,7.24,0.73,5.38,6.32,15.78
0,44,1,7.24,0.73,5.38,6.32,15.78
0,40,1,7.24,0.73,5.38,6.32,15.78
0,44,1,7.24,0.73,5.38,6.32,15.78
0,10,1,7.24,0.73,5.38,6.32,15.78
0,49,1,7.24,0.73,5.38,6.32,15.78
0,7,1,7.24,0.73,5.38,6.32,15.78
0,17,1,7.24,0.73,5.38,6.32,15.78
0,5,1,7.24,0.73,5.38,6.32,15.78
0,7,1,7.24,0.73,5.38,6.32,15.78
0,23,1,7.24,0.73,5.38,6.32,15.78
0,33,1,7.24,0.73,5.38,6.32,15.78
0,17,1,7.24,0.73,5.38,6.32,15.78
0,30,1,7.24,0.73,5.38,6.32,15.78
0,44,1,7.24,0.73,5.38,6.32,15.78
0,24,1,7.24,0.73,5.38,6.32,15.78
0,16,1,7.24,0.73,5.38,6.32,15.78
0,38,1,7.24,0.73,5.38,6.32,15.78
0,8,1,7.24,0.73,5.38,6.32,15.78
0,17,1,7.24,0.73,5.38,6.32,15.78
0,11,1,7.24,0.73,5.38,6.32,15.78
0,14,2,7.24,0.73,5.38,6.32,15.78
0,10,2,7.24,0.73,5.38,6.32,15.78
0,10,2,7.24,0.73,5.38,6.32,15.78
0,30,2,7.24,0.73,5.38,6.32,15.78
0,25,2,7.24,0.73,5.38,6.32,15.78
0,23,2,7.24,0.73,5.38,6.32,15.78
